latitude,longitude,address,event_cause,requires_road_closure,description,veh_type,corridor,zone,junction,resolution_minutes,is_planned,hour_of_day,day_of_week,month,split_timestamp
12.9374294,77.4716733,"Dhananayakanahalli Main Road, Ramasandra South Taluka, Bengaluru, Karnataka. Pin-560060 (India)",accident,True,Cobra 1 attended,unknown,Non-corridor,unknown,unknown,81.74033895,0,5,5,1,2024-01-27 05:20:10.030182+05:30
12.9374302,77.4716732,"Dhananayakanahalli Main Road, Ramasandra South Taluka, Bengaluru, Karnataka. Pin-560060 (India)",accident,False,Attended cobra 2,unknown,Non-corridor,unknown,unknown,73.76595049999999,0,5,5,1,2024-01-27 05:25:27.357722+05:30
12.9982107,77.584406,"Sankey Road, RV Layout, Seshadripuram, Bengaluru, Karnataka. Pin-560020 (India)",vehicle_breakdown,False,Palace guttalli to palace cross,others,Bellary Road 1,West Zone 2,unknown,91.85315681666665,0,10,6,1,2024-01-14 10:17:34.211000+05:30
13.0429917,77.5986233,"MBT Road, Kariyanna Layout, Guddadahalli, Hebbal, Bengaluru, Karnataka. Pin-560024 (India)",vehicle_breakdown,False,Starting problem sir,lcv,ORR North 1,North Zone 1,unknown,17.6375147,0,2,5,12,2023-12-16 02:42:23.792000+05:30
12.9736933,77.698385,"Outer Ring Road, Kempalakkamma Layout, Doddanekundi, Bengaluru, Karnataka. Pin-560037 (India)",vehicle_breakdown,False,Vehicle break down,private_bus,ORR East 2,East Zone 1,unknown,49.72056991666667,0,2,5,12,2023-12-16 02:32:05.547000+05:30
13.0114761,77.6158094,"Nagawara Main Road, Bilal Nagar, Pillanna Garden, Bengaluru, Karnataka. Pin-560045 (India)",vehicle_breakdown,False,Starting problem sir,bmtc_bus,Non-corridor,North Zone 1,unknown,25.304260933333335,0,3,5,12,2023-12-16 03:12:21.701000+05:30
13.0031856,77.6817413,"MBT Road, ITI Data Center, Dooravani Nagar, Bengaluru, Karnataka. Pin-560016 (India)",road_conditions,False,PC=19132,unknown,ORR East 2,East Zone 2,unknown,25.643229650000002,0,4,5,12,2023-12-16 04:10:58.560000+05:30
13.0013317,77.5254817,"2nd A Main Road, Kempegowda Layout, Laggere, Bengaluru, Karnataka. Pin-560058 (India)",vehicle_breakdown,False,ಡೀಸೆಲ್ ಖಾಲಿ ಯಾಗಿ ನಿಂತಿದೆ ಸರ್.,heavy_vehicle,Non-corridor,West Zone 1,unknown,80.12362475,0,11,6,1,2024-01-14 11:23:40.193000+05:30
13.0008764,77.5253349,"1st Main Road, Kempegowda Layout, Laggere, Bengaluru, Karnataka. Pin-560058 (India)",test_demo,False,[PERSON],unknown,Non-corridor,West Zone 1,unknown,1.2892694833333331,0,12,6,1,2024-01-14 12:43:53.233000+05:30
12.973092,77.5130496,"Dr Rajkumar Puniya Bhoomi Road, Nagarbhavi Stage 2, Bengaluru, Karnataka. Pin-560072 (India)",accident,False,ಹಸು ರಸ್ತೆಯಲ್ಲಿ ಬಂದಿದೆ ಅಂತ ಮುಂದಿನ ಕಾರು break ಹಾಕಿದಾಗ ಹಿಂದೆ ಬರುತ್ತಿದ್ದ ಮೂರು [LOCATION] ಆಕ್ಸಿಡೆಂಟ್ ಆಗಿರುತ್ತದೆ,unknown,Non-corridor,unknown,unknown,53.34333818333334,0,2,6,1,2024-01-28 02:49:07.740000+05:30
13.0040774,77.5841625,"Sri Ramana Maharshi Road, Mahalakshmi Mandir Circle, Sadashiva Nagar, Bengaluru, Karnataka. Pin-560080 (India)",accident,False,From mekhri circle to [PERSON],unknown,Bellary Road 1,West Zone 2,unknown,22.104458983333334,0,3,6,12,2023-12-17 03:40:23.844000+05:30
12.9610679,77.5114574,"Mallathahalli Road, Sri Gurukrupa Layout, Nagarbhavi Stage 2, Bengaluru, Karnataka. Pin-560072 (India)",vehicle_breakdown,False,Off-road,bmtc_bus,Non-corridor,West Zone 1,unknown,70.50113398333333,0,7,6,12,2023-12-17 07:37:42.781000+05:30
13.0815219,77.5482176,"Hesarghatta Road, Mohammad Sab Palya Circle, Vidyaranyapura, Bengaluru, Karnataka. Pin-560097 (India)",vehicle_breakdown,False,,private_car,Non-corridor,North Zone 1,unknown,3.8101085833333332,0,7,6,12,2023-12-17 07:40:03.844000+05:30
12.9610812,77.5129374,"5th Main Road, Block 12, BDA Layout, Nagarbhavi Stage 2, Bengaluru, Karnataka. Pin-560072 (India)",vehicle_breakdown,False,ಆಯಿಲ್ ಬಾಕ್ಸ್ ಲೀಕಜೆ ಆಗಿ ನಿಂತಿದೆ ಸರ್,heavy_vehicle,Non-corridor,unknown,unknown,49.09052761666667,0,5,6,1,2024-01-28 05:36:05.300000+05:30
12.9935408,77.7574599,"Whitefield Main Road, Gopal Krishna Nagar, Kadugodi Plantation, Bengaluru, Karnataka. Pin-560067 (India)",vehicle_breakdown,False,Slow moving traffic towards [LOCATION] junction,heavy_vehicle,Non-corridor,unknown,unknown,25.623109600000003,0,6,6,1,2024-01-28 06:59:56.721000+05:30
12.9999998,77.6821895,"1st Main Road, BSNL CACT Building, Dooravani Nagar, Bengaluru, Karnataka. Pin-560016 (India)",vehicle_breakdown,False,HGV OFF ROAD NEAR LOVELY JUNCTION,heavy_vehicle,ORR East 2,East Zone 2,unknown,31.903825633333334,0,23,0,1,2024-01-15 23:59:50.097000+05:30
12.9857635,77.5265826,"Magadi Main Road, Kempaiah Estate, Kamakshipalya, Bengaluru, Karnataka. Pin-560079 (India)",vehicle_breakdown,False,One side slow moving traffic,truck,Magadi Road,West Zone 2,unknown,16.718276533333334,0,12,6,12,2023-12-17 12:21:49.650000+05:30
12.9186326,77.6698261,"Sarjapura Main Road, Bellandur Gate, Bellandur, Bengaluru, Karnataka. Pin-560102 (India)",vehicle_breakdown,False,Sarjapur road Bellandur gate break down  traffic slow movement,heavy_vehicle,Non-corridor,East Zone 1,unknown,39.002808116666664,0,0,1,1,2024-01-16 00:51:04.167000+05:30
13.0079927,77.526769,"Dr Rajkumar Puniya Bhoomi Road, Narasimhaswamy Layout, Laggere, Bengaluru, Karnataka. Pin-560058 (India)",accident,False,Between two vehicles accident,unknown,Non-corridor,West Zone 1,unknown,20.5029632,0,0,0,12,2023-12-18 00:45:48.209000+05:30
13.026353,77.544093,"1st Main Road, Sri Vijayamaruthi Circle, Yeshwanthpur, Bengaluru, Karnataka. Pin-560022 (India)",vehicle_breakdown,False,,bmtc_bus,Tumkur Road,West Zone 1,unknown,69.02691816666668,0,3,1,1,2024-01-16 03:57:00.844000+05:30
13.0550629,77.6006986,"Dasarahalli Main Road, M Venkategowdara Layout, Hebbal Kempapura, Bengaluru, Karnataka. Pin-560024 (India)",procession,False,Rs,unknown,Non-corridor,North Zone 1,unknown,58.20283951666667,0,10,0,12,2023-12-18 10:37:07.889000+05:30
12.98704927,77.49115508,"Magadi Main Road, Herohalli Cross, Madeshwara Nagar, Bengaluru, Karnataka. Pin-560091 (India)",vehicle_breakdown,False,,lcv,Magadi Road,West Zone 1,unknown,46.903321283333334,0,2,1,12,2023-12-19 02:24:19.968000+05:30
13.0058476,77.593119,"Jayamahal Main Road, Munireddypalya, JC Nagar, Bengaluru, Karnataka. Pin-560006 (India)",vehicle_breakdown,False,Off loaded due to starting problem,bmtc_bus,Non-corridor,unknown,unknown,21.676458,0,10,6,1,2024-01-28 10:31:38.284000+05:30
13.1174,77.6086525,"Bellary Road, North Gate Office Park Phase 3, Yelahanka, Bengaluru, Karnataka. Pin-560064 (India)",vehicle_breakdown,False,Palahalli gate onflyover to wards city hgv [PERSON] starting problem sir traffic normal mument sir,heavy_vehicle,Bellary Road 2,North Zone 2,unknown,19.907681733333334,0,10,1,1,2024-01-16 10:40:07.841000+05:30
12.8539011,77.5887307,"Bannerghatta Main Road, Dawoodi Bohra Colony, Gottigere, Bengaluru, Karnataka. Pin-560083 (India)",vehicle_breakdown,False,Vehicle not started,bmtc_bus,Bannerghata Road,unknown,unknown,23.094614033333336,0,13,6,1,2024-01-28 13:14:52.881000+05:30
12.929715,77.573648,"1st Cross Road, AK Colony, Block 7, Jayanagar, Bengaluru, Karnataka. Pin-560070 (India)",vehicle_breakdown,False,Bmtc bus off road due to staring issue informed to machanic,bmtc_bus,Non-corridor,unknown,KR Road-14thCross Junc,123.51028495,0,12,6,1,2024-01-28 12:32:22.575000+05:30
12.9436447,77.6980616,"Outer Ring Road, Salarpuria Sattva Eminence, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",vehicle_breakdown,False,[PERSON] police station to kadubisanahalli junction kadege hoguv main roadnalli e vehicle upload aagide sir,heavy_vehicle,ORR East 1,East Zone 1,unknown,43.20982215,0,0,4,12,2023-12-22 00:40:20.255000+05:30
12.9884603,77.4728075,"Magadi Main Road, Dodda Gollarahatti, Bengaluru, Karnataka. Pin-560091 (India)",others,False,Bmtc breakdown  near nice road juction,unknown,Non-corridor,unknown,unknown,28.82723145,0,8,0,1,2024-01-29 08:38:26.546000+05:30
13.1506186,77.6198101,"Bengaluru Bellary Road, Hunsemarrenhalli Junction, Hunasamaranahalli, Bengaluru, Karnataka. Pin-562157 (India)",vehicle_breakdown,False,Chikkjal tr ps limits toyota showroom opposite hgv vehicle offload tyre brust sir towards city,heavy_vehicle,Bellary Road 2,unknown,unknown,142.36468729999999,0,11,0,1,2024-01-29 11:11:09.688000+05:30
12.9240352,77.6184979,"Madiwala Underpass, Madiwala Junction, Madivala, Bengaluru, Karnataka. Pin-560068 (India)",vehicle_breakdown,False,Towards City Bmtc vajra bus battery problem traffic slow movement sir,bmtc_bus,Hosur Road,unknown,AyyappaTempleJunc,63.03992563333334,0,22,0,1,2024-01-29 22:38:48.665000+05:30
13.0175987,77.5573269,"CV Raman Road, Salarpuria Satva Luxuria, Malleshwaram West, Bengaluru, Karnataka. Pin-560055 (India)",vehicle_breakdown,False,,heavy_vehicle,Tumkur Road,unknown,YeshwanthpuraCircle,22.331262849999998,0,0,1,1,2024-01-30 00:39:58.341000+05:30
12.9804179,77.5704887,"Bhashyam Main Road, Sangolli Rayanna Circle, Majestic, Bengaluru, Karnataka. Pin-560023 (India)",vehicle_breakdown,False,,private_bus,Non-corridor,unknown,KhodaysCircle(DV UrsCircle),36.19868998333333,0,2,1,1,2024-01-30 02:10:29.813000+05:30
12.9140531,77.5675163,"Subramanyapura Main Road, Teachers Colony, Banashankari Stage 2, Bengaluru, Karnataka. Pin-560070 (India)",vehicle_breakdown,False,From [PERSON] canteen towards yarab nagr jn,taxi,ORR West 1,unknown,unknown,4.3907913333333335,0,2,1,1,2024-01-30 02:34:12.901000+05:30
12.9508198,77.7000234,"Outer Ring Road, Sharadamma Layout, Munnekolala, Bengaluru, Karnataka. Pin-560037 (India)",vehicle_breakdown,False,ಮಾರತಳ್ಳಿ ಬ್ರಿಜ್ ಟುವರ್ಡ್ಸ್ ಸಿಲ್ಕ್ ಬೋರ್ಡ್ ಕಡೆಗೆ [PERSON] ರೋಡ್ ಹತ್ತಿರ ಕ್ರೀಮ್ ಸ್ಟೋನ್,lcv,ORR East 1,unknown,unknown,29.683071050000002,0,0,1,1,2024-01-30 00:42:19.202000+05:30
13.0197552,77.7090345,"MBT Road, Zero Tolerance Junction, KR Puram, Bengaluru, Karnataka. Pin-560049 (India)",vehicle_breakdown,False,ಮೇಡಳ್ಳಿ ಜಂಕ್ಷನ್ ನಿಂದ ಭಟ್ಟರಹಳ್ಳಿ ಜಂಕ್ಷನ್ ಬರುವ ಕಡೆ ಬಸ್ ಅಪ್ಲೋಡ್ ಆಗಿ ನಿಂತಿದೆ ಟ್ರಾಫಿಕ್ ಮೂಮೆಂಟ್ ಸ್ಲೋ ಇದೆ ಸರ್,ksrtc_bus,Non-corridor,unknown,unknown,11.861054683333332,0,3,1,1,2024-01-30 03:28:38.344000+05:30
13.0421167,77.5948983,"MBT Road, Amanikere, Hebbal, Bengaluru, Karnataka. Pin-560024 (India)",construction,False,[LOCATION] work is going on near Bethel Church service road towards veeranapalya sir,unknown,ORR North 1,North Zone 1,unknown,51.12241125,0,4,3,12,2023-12-28 04:07:18.505000+05:30
13.0002617,77.757775,"Kadugodi Railway Bridge, Golden Blossom Apartment, Belatur Colony, Kadugodi, Bengaluru, Karnataka. Pin-560067 (India)",others,False,Starting problem,unknown,Non-corridor,East Zone 2,unknown,98.94985726666667,0,9,5,12,2023-12-30 09:17:19.319000+05:30
13.0432983,77.6079367,"MBT Road, SNN Clermont, Hebbal Kempapura, Bengaluru, Karnataka. Pin-560024 (India)",vehicle_breakdown,False,Vehicle breakdown due to starting problem,lcv,ORR North 1,North Zone 1,unknown,62.70201386666667,0,6,4,11,2023-11-10 06:52:07.058000+05:30
13.033575,77.58831,"Bellary Road, Vinayaka Nagar, Hebbal, Bengaluru, Karnataka. Pin-560024 (India)",vehicle_breakdown,False,Starting problem,lcv,Bellary Road 1,North Zone 2,unknown,82.52175041666666,0,9,4,11,2023-11-10 09:04:33.419000+05:30
13.07549,77.5469283,"Hesarghatta Road, GK Muniappa Gardens, Singapura, Bengaluru, Karnataka. Pin-560097 (India)",vehicle_breakdown,False,ನಮಸ್ತೆ ಸರ್ ನಾಗವಾರ ಟುವರ್ಡ್ ತಣಿಸಂದ್ರ ಹೋಗುವ ಮಾರ್ಗದಲ್ಲಿ ಬಿ ಎಂ [PERSON] ಸಿ ಬಸ್ ಆಫ್ ರೋಡ್ ಆಗಿರುತ್ತದೆ ಸೈಡಲ್ಲಿ ಇದ್ದು ಒಂದು ಆಗುತ್ತದೆ ಮೆಕಾನಿಕ್ [LOCATION] ಆದಷ್ಟು ಬೇಗ ರಿಮೋವ್ ಮಾಡಿಸುತ್ತೇನೆ ಸರ್,bmtc_bus,Hennur Main Road,North Zone 1,unknown,75.17017265,0,11,4,11,2023-11-10 11:36:31.253000+05:30
13.0395867,77.5433917,"Outer Ring Road, CQAE Staff Quarters, Yeshwanthpur, Bengaluru, Karnataka. Pin-560022 (India)",vehicle_breakdown,False,Starting problem sir traffic one side moment sir,private_bus,ORR North 2,North Zone 2,unknown,10.677372616666666,0,0,5,11,2023-11-11 00:58:39.194000+05:30
13.0198716,77.7091574,"MBT Road, Zero Tolerance Junction, KR Puram, Bengaluru, Karnataka. Pin-560049 (India)",vehicle_breakdown,True,Wheel puncture,lcv,Non-corridor,East Zone 2,unknown,159.28904783333334,0,10,5,11,2023-11-11 10:18:47.417000+05:30
12.9874952,77.4752769,"Magadi Main Road, Dodda Gollarahatti, Bengaluru, Karnataka. Pin-560091 (India)",vehicle_breakdown,False,Vehicle is beside the road there is no problem to flow of traffic,others,Non-corridor,West Zone 1,unknown,17.285524333333335,0,8,6,11,2023-11-12 08:20:44.442000+05:30
12.9337824,77.6890112,"Outer Ring Road, Chandana, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",vehicle_breakdown,False,,bmtc_bus,ORR East 1,East Zone 1,unknown,40.835751566666666,0,2,1,11,2023-11-14 02:17:18.867000+05:30
12.9097357,77.5365061,"19th Cross Road, Poornapragna Housing Society Layout, Kodipur, Bengaluru, Karnataka. Pin-560061 (India)",vehicle_breakdown,False,[LOCATION] gate to [LOCATION] pillar junction [LOCATION] bus break problem,bmtc_bus,Non-corridor,South Zone 1,unknown,13.202446683333333,0,7,1,11,2023-11-14 07:00:18.438000+05:30
12.9262483,77.5318283,"Nice Bangalore Mysore Expressway, Hanumanthappa Layout, Hosakerehalli, Banashankari Stage 3, Bengaluru, Karnataka. Pin-560085 (India)",vehicle_breakdown,False,This vehicle off road at near [PERSON] due to Tyre problem..traffic no prablem sir,lcv,Non-corridor,West Zone 1,unknown,67.34591795,0,7,1,11,2023-11-14 07:59:38.088000+05:30
13.0570632,77.6484321,"Byrathi Main Road, Atel Munishamappa Garden, Narayanpura, Kothnur Narayanapura, Bengaluru, Karnataka. Pin-560077 (India)",others,False,ನಮಸ್ತೆ ಸರ್ ಗುಡ್ ಮಾರ್ನಿಂಗ್ ಹೆಣ್ಣೂರು ಬಾಗಲೂರು ಮುಖ್ಯ ರಸ್ತೆಯಲ್ಲಿ ಭೈರತಿ ಕ್ರಾಸ್ ಹತ್ತಿರ ವೈಟ್ ಟಾಪಿಂಗ್ ಕಾಮಗಾರಿ ನಡೆಯುತ್ತಿರುವುದರಿಂದ ವಾಹನಗಳ ಸಂಚಾರವು ಬಾಗಲೂರು ಕಡೆ ನಿಧಾನಗತಿಯಲ್ಲಿ  ಸಾಗುತ್ತಿದೆ ಸರ್,unknown,Non-corridor,East Zone 2,unknown,531.4297273999999,0,0,2,11,2023-11-15 00:57:14.312000+05:30
12.9591573,77.6611908,"Venugopal Swamy Temple Street, Konena Agrahara, Bengaluru, Karnataka. Pin-560017 (India)",congestion,False,Vip moment,unknown,Old Airport Road,Central Zone 1,unknown,1.56152965,0,11,2,11,2023-11-15 11:50:33.479000+05:30
13.0249001,77.585098,"Bellary Road, HGH Layout, Ganga Nagar, Bengaluru, Karnataka. Pin-560032 (India)",vehicle_breakdown,False,ಕಾರ್,lcv,Bellary Road 1,North Zone 2,unknown,14.133789316666668,0,12,2,11,2023-11-15 12:56:05.112000+05:30
13.03398,77.5880117,"Bellary Road, Vinayaka Nagar, Hebbal, Bengaluru, Karnataka. Pin-560024 (India)",vehicle_breakdown,False,Tyre punctured infront of [LOCATION] towards City Main track,lcv,Bellary Road 1,North Zone 2,unknown,36.82487128333333,0,11,4,11,2023-11-17 11:08:28.352000+05:30
12.9603335,77.6435282,"Old Airport Road, Carlton Towers, HAL Stage 2, Indiranagar, Bengaluru, Karnataka. Pin-560008 (India)",vehicle_breakdown,False,ಪಂಚರ್,bmtc_bus,Old Airport Road,Central Zone 1,unknown,63.47326641666667,0,11,4,11,2023-11-17 11:16:13.415000+05:30
12.9462933,77.5228133,"2nd Cross Road, Thigalarapalya, Nayandahalli, Bengaluru, Karnataka. Pin-560039 (India)",others,False,Traffic slow moment,unknown,Non-corridor,West Zone 1,unknown,1143.35217835,0,6,0,11,2023-11-20 06:50:59.110000+05:30
13.0480041,77.5548906,"Rajatha Bhavana Road, BEL Colony, Jalahalli, Bengaluru, Karnataka. Pin-560013 (India)",vehicle_breakdown,False,Vehicle break down,bmtc_bus,Non-corridor,North Zone 2,unknown,126.8133991,0,7,0,11,2023-11-20 07:18:16.799000+05:30
13.0097673,77.5837359,"Sri Ramana Maharshi Road, Achaiah Chetty Layout, RMV Extension, Sadashiva Nagar, Bengaluru, Karnataka. Pin-560080 (India)",vehicle_breakdown,False,Inbetween 8th main and 9th main outgoing side ballary road,truck,Bellary Road 1,West Zone 2,unknown,16.259062183333334,0,2,1,11,2023-11-21 02:18:51.103000+05:30
12.9621842,77.6299419,"Old Airport Road, Agaram, Bengaluru, Karnataka. Pin-560007 (India)",vehicle_breakdown,False,,bmtc_bus,Non-corridor,Central Zone 1,unknown,87.88003225000001,0,2,1,11,2023-11-21 02:25:05.145000+05:30
13.0040366,77.5835459,"Sankey Road, Mahalakshmi Mandir Circle, Sadashiva Nagar, Bengaluru, Karnataka. Pin-560080 (India)",others,False,"BMTC bus wheel functor, outing side cauvery junction.. No issues to traffic moment sir.",unknown,Bellary Road 1,West Zone 2,unknown,1355.9523948333333,0,6,2,11,2023-11-22 06:25:45.340000+05:30
13.0024583,77.6831109,"Central Work Shop Road, BSNL CACT Building, Dooravani Nagar, Bengaluru, Karnataka. Pin-560016 (India)",others,False,This vehicle is uoset on the road veh [VEHICLE],unknown,ORR East 2,East Zone 2,unknown,695.0349998500001,0,6,2,11,2023-11-22 06:25:25.585000+05:30
12.9900634,77.5030222,"Magadi Main Road, Pattanagere Nagar, Sunkadakatte, Bengaluru, Karnataka. Pin-560091 (India)",vehicle_breakdown,False,Starting problem,ksrtc_bus,Magadi Road,West Zone 1,unknown,6.511275816666667,0,7,2,11,2023-11-22 07:17:07.379000+05:30
13.0326393,77.5877578,"Bellary Road, TP Venugopal Layout, Anand Nagar, Hebbal, Bengaluru, Karnataka. Pin-560024 (India)",vehicle_breakdown,False,Starting problem,private_car,Bellary Road 1,North Zone 2,unknown,42.97605128333333,0,12,2,11,2023-11-22 12:27:10.465000+05:30
13.0264597,77.6200847,"Nagawara Main Road, Gogappa Industrial Area, Kadugondanahalli, Bengaluru, Karnataka. Pin-560045 (India)",vehicle_breakdown,False,HGV off-road due to starting trauble,heavy_vehicle,Non-corridor,North Zone 1,unknown,29.942643966666665,0,6,3,11,2023-11-23 06:49:44.024000+05:30
13.0365217,77.5893649,"Bellary Road, Vinayaka Nagar, Hebbal, Bengaluru, Karnataka. Pin-560024 (India)",vehicle_breakdown,False,LGV vehicle Breakdown,lcv,Bellary Road 1,North Zone 2,unknown,23.71280468333333,0,9,3,11,2023-11-23 09:41:07.563000+05:30
12.8743224,77.5410921,"Konanakunte Main Road, Hosahalli South Taluka, Bengaluru, Karnataka. Pin-560109 (India)",vehicle_breakdown,False,ಬನಶಂಕರಿಯಿಂದ ಕನಕಪುರ ಕಡೆ ಹೋಗೋ ರಸ್ತೆ,heavy_vehicle,Non-corridor,South Zone 1,unknown,80.19145851666667,0,10,1,11,2023-11-28 10:03:40.141000+05:30
13.0230236,77.6008531,"Dinnur Main Road, Mariappa Garden, RT Nagar, Bengaluru, Karnataka. Pin-560032 (India)",others,True,Dinnur main road towards sultanpalya signal [LOCATION],unknown,Non-corridor,North Zone 2,unknown,46.103593716666666,0,12,1,11,2023-11-28 12:31:34.136000+05:30
12.9381416,77.7467868,"Varthur Main Road, Dr BR Ambedkar Circle, Varthur Marattahalli, Bengaluru, Karnataka. Pin-560087 (India)",vehicle_breakdown,False,Varthur police station towards gunjur sir,heavy_vehicle,Non-corridor,East Zone 1,unknown,23.25843605,0,5,2,11,2023-11-29 05:40:24.484000+05:30
12.989977,77.5027374,"Magadi Main Road, Pattanagere Nagar, Sunkadakatte, Bengaluru, Karnataka. Pin-560091 (India)",others,False,Due to bwwssb chamber cleaning,unknown,Magadi Road,West Zone 1,unknown,77.66299434999999,0,6,3,11,2023-11-30 06:16:09.615000+05:30
12.9749011,77.5122987,"2nd B Cross Road, Block 7, Nagarbhavi Stage 2, Bengaluru, Karnataka. Pin-560072 (India)",others,False,Fire,unknown,Non-corridor,West Zone 1,unknown,15.692345233333333,0,12,4,12,2023-12-01 12:30:16.286000+05:30
13.0662238,77.6406617,"Narayanapur Cross Road, Gowdas Sri A Hanumanthagowda Circle, Kothnur Narayanapura, Bengaluru, Karnataka. Pin-560077 (India)",construction,False,[LOCATION] work at nagenhalli junction sir traffic slow moment,unknown,Non-corridor,East Zone 2,unknown,414.5363759,0,1,5,12,2023-12-02 01:13:39.435000+05:30
12.880365,77.545865,"Konanakunte Main Road, Centreo Apartment, Singapore Gardens and Green Fields, Raghuvanahalli, Bengaluru, Karnataka. Pin-560062 (India)",vehicle_breakdown,False,Break down Chain ⛓️ Cut,bmtc_bus,Non-corridor,South Zone 1,unknown,69.24498263333334,0,0,6,12,2023-12-03 00:54:04.043000+05:30
12.906425,77.4729334,"Mysore Road, The Arena, Kengeri Satellite Town, Bengaluru, Karnataka. Pin-560060 (India)",others,False,Towards incoming   traffic no problem sir,unknown,Mysore Road,West Zone 1,unknown,99.86904421666667,0,3,0,12,2023-12-04 03:05:36.306000+05:30
12.93894976,77.52299739,"Mysore Road, Salarpuria Sattva Melody, Pantarapalya, Bengaluru, Karnataka. Pin-560039 (India)",vehicle_breakdown,False,Vehicle starting problem,heavy_vehicle,Mysore Road,West Zone 1,unknown,24.543379599999998,0,12,2,12,2023-12-06 12:30:40.511000+05:30
12.9954901,77.5849484,"Sankey Road, Make In India Circle, Vasant Nagar, Bengaluru, Karnataka. Pin-560001 (India)",vehicle_breakdown,False,,private_bus,Bellary Road 1,Central Zone 2,unknown,52.19419608333333,0,11,4,12,2023-12-08 11:53:40.516000+05:30
12.95570915,77.72316585,"HAL Airport Road, Pride Orchid, Thubarahalli, Bengaluru, Karnataka. Pin-560066 (India)",vehicle_breakdown,False,Private bus breakdown at tubarahalli,private_bus,Varthur Road,East Zone 1,unknown,9.96850835,0,14,6,12,2023-12-10 14:04:49.149000+05:30
13.0483148,77.5547351,"Rajatha Bhavana Road, BEL Colony, Jalahalli, Bengaluru, Karnataka. Pin-560013 (India)",vehicle_breakdown,False,Vehicle break down.,bmtc_bus,Non-corridor,North Zone 1,unknown,45.659029499999995,0,4,4,12,2023-12-15 04:24:32.355000+05:30
12.9975402,77.6639746,"MBT Road, Rajeev Nagar, Banaswadi, Bengaluru, Karnataka. Pin-560043 (India)",vehicle_breakdown,False,,heavy_vehicle,ORR North 1,Central Zone 1,unknown,144.15670458333335,0,1,5,12,2023-12-16 01:19:19.392000+05:30
13.0071345,77.6887062,"MBT Road, ITI Township, KR Puram, Bengaluru, Karnataka. Pin-560016 (India)",vehicle_breakdown,False,ITI Govt Hospital Road Towards Hoskote Road Vechile breekdown Slow Movement sir..,lcv,Non-corridor,East Zone 2,unknown,64.77909031666667,0,1,5,12,2023-12-16 01:32:12.175000+05:30
12.9994343,77.6747251,"MBT Road, Dargah Mohalla, Mahadevapura, Bengaluru, Karnataka. Pin-560016 (India)",vehicle_breakdown,False,Vehicle breakdown,truck,ORR East 2,East Zone 2,unknown,61.383499750000006,0,2,5,12,2023-12-16 02:41:39.732000+05:30
13.0407394,77.54469,"Outer Ring Road, Sharadamba Nagar, Jalahalli Village, Jalahalli, Bengaluru, Karnataka. Pin-560013 (India)",vehicle_breakdown,False,,private_bus,ORR North 2,North Zone 2,unknown,56.45296956666667,0,2,5,12,2023-12-16 02:46:05.869000+05:30
13.0298582,77.5380185,"Mumbai Bengaluru Highway, Godrej Tiara, Yeshwanthpur Suburb Stage 2, Yeshwanthpur, Bengaluru, Karnataka. Pin-560022 (India)",vehicle_breakdown,False,Starting problem goraguntepalya towards CMTI,lcv,Tumkur Road,West Zone 1,GokuldasImagesJunc,19.686655499999997,0,7,5,12,2023-12-16 07:42:32.339000+05:30
12.9126831,77.5673126,"Kadirenahalli Cross Road, Eshwara Nagar, Banashankari Stage 2, Bengaluru, Karnataka. Pin-560078 (India)",vehicle_breakdown,False,Traffic no Problems,private_car,ORR West 1,South Zone 1,unknown,75.37487433333334,0,11,5,12,2023-12-16 11:15:18.533000+05:30
12.8804543,77.6452946,"Electronics City Flyover, HAL Layout, Bengaluru, Karnataka. Pin-560068 (India)",accident,False,Chain accident,unknown,Hosur Road,South Zone 2,unknown,20.58339885,0,1,6,12,2023-12-17 01:30:50.823000+05:30
13.0067539,77.6879797,"MBT Road, ITI Township, KR Puram, Bengaluru, Karnataka. Pin-560016 (India)",others,False,PC=19132,unknown,Non-corridor,East Zone 2,unknown,31.693810616666667,0,13,6,12,2023-12-17 13:12:44.013000+05:30
12.9823732,77.5176914,"Dr Rajkumar Puniya Bhoomi Road, Sattva Anugraha, Kamakshipalya, Bengaluru, Karnataka. Pin-560079 (India)",vehicle_breakdown,False,Bus break fail,private_bus,Non-corridor,West Zone 1,unknown,44.57036183333333,0,14,6,12,2023-12-17 14:00:40.435000+05:30
13.0078785,77.5268075,"Dr Rajkumar Puniya Bhoomi Road, Narasimhaswamy Layout, Laggere, Bengaluru, Karnataka. Pin-560058 (India)",accident,False,Between two vehicles in accident,unknown,Non-corridor,West Zone 1,unknown,15.379208666666667,0,0,0,12,2023-12-18 00:50:50.180000+05:30
12.97726717,77.75125437,"Vijayanagar Road, Inner Valley, Whitefield, Bengaluru, Karnataka. Pin-560066 (India)",vehicle_breakdown,False,Lgv vehicle tyre brust at [LOCATION],others,Non-corridor,East Zone 1,unknown,14.3899262,0,2,0,12,2023-12-18 02:27:48.005000+05:30
