latitude,longitude,address,event_cause,requires_road_closure,description,veh_type,corridor,zone,junction,resolution_minutes,is_planned,hour_of_day,day_of_week,month,nearest_u,nearest_v,nearest_key,snap_distance_m,low_confidence_snap,centrality_score
12.90665717,77.54687078,"1st Cross Road, Vallabha Nagar, Uttarahalli, Bengaluru, Karnataka. Pin-560061 (India)",vehicle_breakdown,False,Due to diesel leakage vehicle breakdown,bmtc_bus,Non-corridor,South Zone 1,UttarahalliJunction,16.589146799999998,0,10,6,11,1851132435,1388143219,0,14.609970635303537,False,2.703433360367667e-07
13.0145233,77.5839869,"Sri Ramana Maharshi Road, Enayathulla Mehkri Circle, Sadashiva Nagar, Bengaluru, Karnataka. Pin-560080 (India)",road_conditions,True,ರಸ್ತೆಯ ಒಂದು ಬದಿಯಲ್ಲಿ ವಾಹನ ಗಳು ಸಂಚಾರವಾಗುತ್ತಿದ್ದು 4 ಗಂಟೆ ಸಮಯ ಬೇಕಾಗಿರುತ್ತದೆ,unknown,Bellary Road 1,North Zone 2,MekhriCircle,288.8241364,0,1,0,11,343338941,426962456,0,2.4129601913773313,False,0.0029616369932671635
12.9568062,77.5491629,"Mysore Road, Corporation Layout, Kasturba Nagar, Bengaluru, Karnataka. Pin-560026 (India)",vehicle_breakdown,False,[LOCATION] to toll  near zudio show room,lcv,Mysore Road,Central Zone 2,toll gate mysore road,137.25990439999998,0,4,0,11,699684160,1523171095,0,0.6785171913629683,False,0.008451396130228246
12.9678093,77.5681249,"Dr TCM Royan Road, Akkimakalamna Gudi, Cottonpete, Bengaluru, Karnataka. Pin-560053 (India)",vehicle_breakdown,False,Ecsleter wire cut agide traffic normal ide,bmtc_bus,Non-corridor,Central Zone 2,Dr TCM RoyanRd near AmbedkarStatue,124.67001535,0,4,0,11,10026312487,10026312486,0,5.287240539845895,False,6.436746096113493e-06
12.9183015,77.6419329,"Outer Ring Road, Mantri Sarovar, Sector 4, HSR Layout, Bengaluru, Karnataka. Pin-560102 (India)",vehicle_breakdown,False,Traffic moment slow moment sir,others,ORR East 1,South Zone 2,HSR14thMainJunc,39.28464615,0,5,0,11,650140575,650141087,0,2.6466073822411857,False,0.005054390504512159
12.9807419,77.5490731,"Chord Road, GEF Block, Industrial Town, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",vehicle_breakdown,False,Bmtc off roaded nps junction towards mc circle on flyover sir.,bmtc_bus,West of Chord Road,West Zone 2,Fire Force Junction,9.58248465,0,7,0,11,9632587601,7297186472,0,4.25053319241186,False,0.0001242678201315671
12.9691233,77.5874239,"Nrupatunga Road, Police Corner Junction, Nagartapete, Bengaluru, Karnataka. Pin-560002 (India)",vehicle_breakdown,False,,private_car,Mysore Road,Central Zone 2,PoliceCornerJunc,3.5625392166666665,0,9,0,11,663311696,10044013422,0,21.675536840808107,False,0.0056944347893253
13.009539,77.6970074,"MBT Road, YSM Layout, KR Puram, Bengaluru, Karnataka. Pin-560036 (India)",vehicle_breakdown,True,Private bus break down due to break failure.,private_bus,Non-corridor,East Zone 2,Devasandra(k r puram),42.98520965,0,10,0,11,7480011322,1837297492,0,1.3478263223936962,False,0.004118127164355875
12.9869408,77.5189607,"1st Cross Road, Sumnahalli Junction, Kamakshipalya, Bengaluru, Karnataka. Pin-560091 (India)",vehicle_breakdown,False,Stating problam,private_car,Magadi Road,West Zone 1,Sumanhalli,30.007936166666664,0,11,0,11,9622748378,10038632565,0,4.164388667509091,False,0.0
12.9761392,77.5645986,"Magadi Road, Magadi Road Area, Bengaluru, Karnataka. Pin-560023 (India)",vehicle_breakdown,False,Clutch fail,others,Magadi Road,Central Zone 2,LeprosyhospitalJunc,140.95731608333332,0,13,0,11,680004377,1820423092,0,3.284772033588392,False,0.004651231349528186
12.9858849,77.5227976,"8th Cross Road, KA Rangappa Industrial Estate, Kamakshipalya, Bengaluru, Karnataka. Pin-560079 (India)",vehicle_breakdown,True,Break down,truck,Magadi Road,West Zone 1,Sumanhalli,63.96499075,0,0,1,11,1548580705,1548580709,0,3.225124124066082,False,1.8924033522573667e-05
12.9526488,77.699876,"Outer Ring Road, Salarpuria Sattva Supreme, Marathahalli Village, Marathahalli, Bengaluru, Karnataka. Pin-560037 (India)",others,False,[PERSON] bridge to words kadubisanahalli kadege hogu main roadnalli battery down aagi sir,unknown,ORR East 1,East Zone 1,MaratahalliBridgeJunc,99.96852326666666,0,1,1,11,5283775012,1442364151,0,4.637736618277693,False,0.001077421182044053
12.9425141,77.5254893,"Mysore Road, Pantharapalya, Nayandahalli, Bengaluru, Karnataka. Pin-560039 (India)",vehicle_breakdown,False,Traffic movement slow sir,lcv,Mysore Road,West Zone 1,MysoreRd-RingRdJunc(Nayandanahallii),36.38478976666667,0,2,1,11,699684181,10039198329,0,1.5680183801421046,False,0.009930998081849664
12.9282977,77.5459634,"Dr Rajkumar Puniya Bhoomi Road, Anjaneya Nagar, Ittamadu, Banashankari Stage 3, Bengaluru, Karnataka. Pin-560085 (India)",vehicle_breakdown,False,BMTC bus off-road due starting problem sir,bmtc_bus,ORR West 1,West Zone 2,ItmaduJunction,116.45913183333332,0,3,1,11,12060569556,6904207700,0,3.852473844463491,False,0.030224951402566976
13.0424115,77.5925746,"MBT Road, Chinnamari Layout, Hebbal, Bengaluru, Karnataka. Pin-560024 (India)",vehicle_breakdown,False,Due to joint cut bwssb vehicle,heavy_vehicle,Bellary Road 1,North Zone 1,HebbalFlyoverJunc,32.58043245,0,3,1,11,11442861631,13052245188,0,0.0935092232667026,False,6.481803318786287e-05
13.039208,77.5183806,"100 Feet Road, Vivekanand Nagar, Peenya, Bengaluru, Karnataka. Pin-560058 (India)",vehicle_breakdown,False,Peenya flyover outgoing [LOCATION] station on flyover car off road vehicles one side moving towards nelamangala.,taxi,Tumkur Road,West Zone 1,JalahalliCross(SM Circle),17.136627316666665,0,5,1,11,11766383136,1794666958,0,5.202383868961499,False,0.004920416071267653
12.9237306,77.6474668,"Outer Ring Road, Heavie Halcyon, Agara, HSR Layout, Bengaluru, Karnataka. Pin-560102 (India)",others,True,ಅಗರ ದಿಂದ 19ನೇ ಮುಖ್ಯರಸ್ತೆಯ ಕಡೆ ಹೋಗುವ  ಸರ್ವಿಸ್ ರಸ್ತೆಯಲ್ಲಿ ವಿದ್ಯುತ್ ಕಂಬ ಬಿದ್ದಿರುವುದರಿಂದ ಸರ್ವಿಸ್ ರಸ್ತೆ ಬಂದ್ ಮಾಡಿರುತ್ತದೆ ಸರ್ 🙏🙏,unknown,ORR East 1,South Zone 2,AgaraJunction,24.443889966666667,0,5,1,11,2509419434,2509419432,0,9.0055444626329,False,1.8769551616266945e-05
12.98066,77.5973363,"Queens Road, Coffee Board Junction, Vasant Nagar, Bengaluru, Karnataka. Pin-560001 (India)",road_conditions,False,Oil leak,unknown,CBD 2,Central Zone 2,MinskSquare(CTO Junction),245.91660705,0,6,1,11,11286303353,3676120326,0,0.3285551186023997,False,2.0340117663718636e-06
13.0146481,77.5839784,"Sri Ramana Maharshi Road, Enayathulla Mehkri Circle, Sadashiva Nagar, Bengaluru, Karnataka. Pin-560080 (India)",road_conditions,False,,unknown,Bellary Road 1,North Zone 2,MekhriCircle,61.000142933333336,0,8,1,11,343338941,426962456,0,3.5815646542919715,False,0.0029616369932671635
12.9759169,77.5872273,"Dr Ambedkar Road, Krishna Rajendra Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560001 (India)",others,False,ಪಂಚರ್ ಆಗಿದೆ ಸರ್,unknown,Non-corridor,Central Zone 2,K R Circle,75.05420305,0,8,1,11,12141911057,10980051591,0,16.081630273402055,False,0.034218308680595784
13.0461559,77.5043676,"Mumbai Bengaluru Highway, Nelakadirena Halli, T Dasarahalli, Bengaluru, Karnataka. Pin-560073 (India)",vehicle_breakdown,False,H cross on flyover towards outgoing side [LOCATION] bus off road due to joint problem sir,bmtc_bus,Non-corridor,West Zone 1,HesaraghattaJunction,63.04091908333333,0,9,1,11,3833785299,3833840726,0,0.5231918414005258,False,0.0
12.9422816,77.6972978,"Outer Ring Road, SLS Serenity Apartment, Reddy Layout, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",vehicle_breakdown,False,[PERSON] towards silk board kadubisanahalli Bus stop sir,bmtc_bus,ORR East 1,East Zone 1,Kadubeesanahalli-ORR Junc,66.10421948333334,0,9,1,11,515736998,11891216393,0,13.03495704590285,False,0.0036806601526796173
12.9705526,77.5869031,"Nrupatunga Road, Cubbonpet, Nagartapete, Bengaluru, Karnataka. Pin-560002 (India)",vehicle_breakdown,False,"Off-road due to diesal leakage, no problem for traffic movement, will be removed within 20 minutes",others,Mysore Road,Central Zone 2,PoliceCornerJunc,4.311332166666667,0,11,1,11,663311696,10044013422,0,13.235730968342603,False,0.0056944347893253
12.9530767,77.5418967,"Mysore Road, Iyannashetty Layout, New Timber Yard Layout, Bengaluru, Karnataka. Pin-560026 (India)",vehicle_breakdown,False,Off road at [LOCATION] traffic normal sir,private_bus,Mysore Road,West Zone 2,SatteliteBusStandJunc,101.3939446,0,12,1,11,11688206891,11182496368,0,2.103919742071944,False,0.05619491754528251
13.0110103,77.5836395,"Bellary Road, Achaiah Chetty Layout, RMV Extension, Sadashiva Nagar, Bengaluru, Karnataka. Pin-560080 (India)",vehicle_breakdown,False,Vehicle breakdown due to battery problem outgoing side [LOCATION] towards mekri circle,taxi,Bellary Road 1,West Zone 2,MekhriCircle,71.66695605,0,13,1,11,1732229328,461539042,0,8.720467881896244,False,0.003361255937898274
13.0444098,77.5091487,"Mumbai Bengaluru Highway, Sattva Opus, T Dasarahalli, Bengaluru, Karnataka. Pin-560073 (India)",vehicle_breakdown,False,Starting problem,private_car,Tumkur Road,West Zone 1,HesaraghattaJunction,15.9091993,0,14,1,11,10274836890,11158379066,0,4.068349811787918,False,0.0019271102872076109
13.0139284,77.5837687,"Bellary Road, Enayathulla Mehkri Circle, Sadashiva Nagar, Bengaluru, Karnataka. Pin-560080 (India)",vehicle_breakdown,False,[PERSON] starting problem  stock 15 underpass  no traffic problem sir,others,Bellary Road 1,West Zone 2,MekhriCircle,26.8771284,0,2,2,11,461539057,850854732,0,2.358934795699922,False,0.007588254225723812
13.0095235,77.6971236,"Basavanapura Main Road, YSM Layout, KR Puram, Bengaluru, Karnataka. Pin-560036 (India)",vehicle_breakdown,False,Clutch pad cut agide sir,bmtc_bus,Non-corridor,East Zone 2,Devasandra(k r puram),22.19168823333333,0,2,2,11,1837297492,7480011326,0,11.431315247631957,False,0.006273008148920558
13.0279028,77.5353479,"Dr Rajkumar Puniya Bhoomi Road, Block 4, Goraguntepalya, Yeshwanthpur, Bengaluru, Karnataka. Pin-560022 (India)",vehicle_breakdown,False,Starting problem traffic no issues,bmtc_bus,Tumkur Road,West Zone 1,GokuldasImagesJunc,52.31364178333333,0,2,2,11,11888154707,11886524569,0,34.23498130164219,False,0.015641035543711945
12.9571883,77.5924233,"KH Road, Annipura, Wilson Garden, Bengaluru, Karnataka. Pin-560027 (India)",vehicle_breakdown,True,no,auto,Non-corridor,Central Zone 2,BMTCJunction-K H Road,0.9619578,0,2,2,11,459820538,428435124,0,18.953949018639022,False,0.0004970841540184606
12.9570052,77.592585,"KH Road, BMTC Junction, Wilson Garden, Bengaluru, Karnataka. Pin-560027 (India)",vehicle_breakdown,False,no,auto,Non-corridor,Central Zone 1,BMTCJunction-K H Road,8.666933766666666,0,2,2,11,459820538,428435124,0,4.633075884522075,False,0.0004970841540184606
12.9183119,77.6213645,"Silk Board Double Decker Flyover, Central Silk Board Staff Quarters, Dollar Scheme Colony, BTM Layout Stage 1, Bengaluru, Karnataka. Pin-560068 (India)",vehicle_breakdown,False,Auto rickshaw cought fire on double decker flyover near silkboard towords HSR no injuries sir,auto,ORR East 1,South Zone 2,SilkBoardJunc,37.48756958333333,0,3,2,11,307407783,12040966310,0,1.5816595467837922,False,1.225556456700009e-05
12.989235,77.5503267,"Chord Road, Birangi Palya, Shiva Nagar, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",vehicle_breakdown,False,Airpipe cut aagiruttade sir,bmtc_bus,West of Chord Road,West Zone 2,ShivanahalliJunctionWOC,53.397788483333336,0,5,2,11,308232863,10054362309,0,0.324364797931515,False,8.779721675098804e-06
12.9622433,77.5628658,"Mysore Road, Sirsi Circle, Chamarajpet, Bengaluru, Karnataka. Pin-560018 (India)",vehicle_breakdown,False,ಬ್ಯಾಟರಿ ಪ್ರಾಬ್ಲಮ್.,heavy_vehicle,Mysore Road,Central Zone 2,SirsiCircle,7.550525633333334,0,5,2,11,9939407822,9939398585,0,37.24104331740261,False,0.009091015589799046
12.9648247,77.5860978,"Sri Narsimha Rao Road, Unity Buildings, CSI Compound, Kalasipalyam, Bengaluru, Karnataka. Pin-560002 (India)",vehicle_breakdown,True,BBMP truck offroad left side of the road from townhall towards [LOCATION],others,Mysore Road,Central Zone 2,N R SquareJunc,18.3150515,0,7,2,11,12077162815,12128921371,0,1.6074961918170176,False,0.004075979350918524
13.0082175,77.5718546,"Sankey Road, Malleshwaram 18th Cross Junction, Malleshwaram West, Bengaluru, Karnataka. Pin-560055 (India)",vehicle_breakdown,False,This vehicle breakdown at 18th cross junction starting problem,lcv,Non-corridor,West Zone 2,Malleswaram18thCrossRd-SampigeRdJunc,25.91794045,0,8,2,11,577450297,10850753029,0,1.8230593611603116,False,5.62442873878397e-05
12.92517281,77.55040954,"Dr Rajkumar Puniya Bhoomi Road, Block 6, Banashankari Stage 3, Bengaluru, Karnataka. Pin-560085 (India)",vehicle_breakdown,False,Starting [PERSON] sir,private_car,ORR West 1,West Zone 2,KatriguppeJunction,57.282264366666666,0,10,2,11,12060592380,699684243,0,1.1813938974698912,False,0.014801709599763128
12.9318961,77.5445289,"80 Feet Main Road, VBHCS Layout, Banashankari Stage 3, Bengaluru, Karnataka. Pin-560085 (India)",vehicle_breakdown,False,,private_bus,ORR West 1,West Zone 2,NCERT Junction,146.17011165,0,11,2,11,9337397803,7457114152,0,1.8520816311181603,False,0.005948325802340401
12.9267553,77.5480187,"Dr Rajkumar Puniya Bhoomi Road, Banashankari Stage 3, Bengaluru, Karnataka. Pin-560085 (India)",vehicle_breakdown,False,Ittamadu towards katregippe middle hero showroom opposite,lcv,ORR West 1,West Zone 2,ItmaduJunction,56.04167118333333,0,11,2,11,12060569555,7424568630,0,0.4958458715646979,False,0.01498039367139124
12.8728187,77.651366,"1st Cross Road, Singasandra Industrial Estate, Begur, Bengaluru, Karnataka. Pin-560068 (India)",vehicle_breakdown,False,[LOCATION] bus off road hosaroad towards Hosur traffic slow movement sir,bmtc_bus,Hosur Road,South Zone 2,NaganathapuraJunction,36.529660166666666,0,12,2,11,3872659146,10118704040,0,2.635913116350209,False,0.0008747795414462081
12.9800837,77.5708938,"Bhashyam Main Road, Sangolli Rayanna Circle, Majestic, Bengaluru, Karnataka. Pin-560023 (India)",vehicle_breakdown,False,An autorickshaw got a puncture at Kode Junction and has been pulled over. There will be no traffic problem.,auto,Non-corridor,Central Zone 2,KhodaysCircle(DV UrsCircle),88.99168374999999,0,1,3,11,1636820472,11054990209,0,5.018141820552466,False,0.01597497393117831
12.9841251,77.7523025,"Whitefield Main Road, Hope Farm Circle, Whitefield, Bengaluru, Karnataka. Pin-560066 (India)",road_conditions,False,Path hole and water leakage,unknown,Non-corridor,East Zone 1,HopefarmJunction,1346.5596524833334,0,2,3,11,11197334455,9910918465,0,24.185401983768138,False,0.00031286448074769246
13.0124854,77.5690706,"Sankey Road, CV Raman Circle, Indian Institute of Science, Bengaluru, Karnataka. Pin-560012 (India)",vehicle_breakdown,False,"Crane offroad near [LOCATION] due to cable problem outgoing side, no problem for vehicle movement.",others,Non-corridor,West Zone 2,TataInstituteCircle,32.26246835,0,2,3,11,1947653247,1947653224,0,28.325792895064023,False,0.003286821406042817
12.9835042,77.7542333,"Channasandra Main Road, Srinivasa Sunridge, Whitefield, Bengaluru, Karnataka. Pin-560066 (India)",others,False,Drainage hole,unknown,Non-corridor,East Zone 1,HopefarmJunction,1343.1174781,0,2,3,11,5281840005,11197334457,0,0.25199645840174456,False,2.8939610448126264e-05
13.014242,77.5837912,"Bellary Road, Enayathulla Mehkri Circle, Sadashiva Nagar, Bengaluru, Karnataka. Pin-560080 (India)",road_conditions,False,"Grill damage at stock 15 underpass [LOCATION] , outgoing side , work in progress and within 1 hour it will be done",unknown,Bellary Road 1,West Zone 2,MekhriCircle,31.61310158333333,0,2,3,11,850854732,12558291922,0,0.4826659755561733,False,0.007580697485806975
12.9604518,77.5568989,"Mysore Road, Ennar Eminence Aradhana Apartment, Kaniyar Colony, Chamarajpet, Bengaluru, Karnataka. Pin-560018 (India)",vehicle_breakdown,False,ಗೇರ್ ವಕ್೯ ಆಗುತ್ತಿಲ್ಲ.,bmtc_bus,Mysore Road,Central Zone 2,BangaloreBodyBuildersJunc,20.894928466666663,0,2,3,11,12538710573,699686069,0,7.785228034884373,False,0.015635564309530246
12.9588379,77.5167415,"VKRV Rao Road, KHCS, Nagarbhavi, Bengaluru, Karnataka. Pin-560072 (India)",vehicle_breakdown,False,Traffic slow movement ide sir,bmtc_bus,Non-corridor,West Zone 1,Nagarbhavi,75.49992103333334,0,3,3,11,1463799527,1054687757,0,2.6645649709758903,False,0.00014629436527246746
13.0170526,77.6610443,"MBT Road, Vijaya Bank Colony, Banaswadi, Bengaluru, Karnataka. Pin-560043 (India)",vehicle_breakdown,False,Starting problem,bmtc_bus,ORR North 1,East Zone 2,RamamurthyNagarJunction,9.36597485,0,5,3,11,6180259374,11890662066,0,17.52268121741486,False,0.019875114252243205
12.9715567,77.61055,"Commissariat Road, Garuda Mall, Ashok Nagar, Bengaluru, Karnataka. Pin-560025 (India)",others,False,Vehicle break locked zammed,unknown,Old Madras Road,Central Zone 1,MayohallJunction,49.59777256666666,0,7,3,11,1232953264,248459878,0,4.998355721403354,False,1.4804516021061034e-06
12.975301,77.5528909,"G Narayana Kumar Road, Prasanna Theatre Circle, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",vehicle_breakdown,False,Towards prasann junction sir,bmtc_bus,Magadi Road,West Zone 2,PrasannaJunction,72.36508631666668,0,9,3,11,2224253924,1820411777,0,1.7714664222263243,False,0.0029403957311499892
13.0115219,77.6982565,"MBT Road, KR Puram Extension, Bengaluru, Karnataka. Pin-560036 (India)",vehicle_breakdown,False,"ತಾಂತ್ರಿಕ ದೋಷದಿಂದ, ವಾಹನವು ಕೆಟ್ಟು ನಿಂತಿರುತ್ತದೆ, ಸ್ಟಾರ್ಟಿಂಗ್ [LOCATION] ಸರ್",heavy_vehicle,Non-corridor,East Zone 2,Devasandra(k r puram),2.1333690666666665,0,23,3,11,2353515608,2353515584,0,18.400373491154884,False,0.004804219930740612
13.0676698,77.5933693,"Bellary Road, Park View Layout, Byatarayanapura, Bengaluru, Karnataka. Pin-560092 (India)",accident,False,Break file sir,unknown,Bellary Road 2,North Zone 1,Batrayanapura(Amrutahalli)Junction,61.2137216,0,0,4,12,10168759957,9871509151,0,5.497054525387653,False,0.006106515274398486
13.0462883,77.5559138,"Rajatha Bhavana Road, Dr GP Rajarathnam Circle, Jalahalli, Bengaluru, Karnataka. Pin-560013 (India)",vehicle_breakdown,False,Off-road,others,ORR North 2,North Zone 2,BEL Circle,33.22631478333333,0,1,4,12,529453438,9357977576,0,0.3272955979643364,False,0.028868085325506252
12.9819749,77.5946058,"Cubbon Road, Police Thimmaiah Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560001 (India)",others,False,ಪಾದಚಾರಿ ಮಾರ್ಗ ಅಡಚಣೆ,unknown,CBD 2,Central Zone 2,PoliceTimmaiahCircle(GPO),135.58937761666667,0,2,4,12,2382044454,12147813608,0,6.486177180523197,False,0.04304742594523617
13.0283245,77.5191569,"TVS Cross Road, TVS Cross, Peenya, Bengaluru, Karnataka. Pin-560058 (India)",vehicle_breakdown,False,Peenya tr ps TVs cross signal bmtc bus off road due to starting problem traffic one side movement sir,bmtc_bus,Non-corridor,West Zone 1,TVS CrossJunction,74.80607221666668,0,2,4,12,11393364742,11393364745,0,0.3854249812969467,False,7.110029737766964e-05
12.97570957,77.56103534,"G Narayana Kumar Road, Annapurneshwari Industrial Area, Magadi Road Area, Bengaluru, Karnataka. Pin-560023 (India)",vehicle_breakdown,False,Starting problem,bmtc_bus,Magadi Road,Central Zone 2,LeprosyhospitalJunc,66.17483445,0,4,4,12,1820421922,1820421452,0,4.273175124756524,False,0.0018527658697975
12.9757999,77.5874675,"Cubbon Park Road, Krishna Rajendra Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560001 (India)",vehicle_breakdown,False,,bmtc_bus,Non-corridor,Central Zone 2,K R Circle,39.06277933333333,0,6,4,12,663311718,12141911042,0,2.970414433165279,False,0.014384119260031669
13.0361728,77.5253839,"Mumbai Bengaluru Highway, Peenya 2nd Block, Peenya, Bengaluru, Karnataka. Pin-560058 (India)",vehicle_breakdown,False,Peenya industries on flyover car off-road towards parle toll traffic one side movement,private_bus,Tumkur Road,West Zone 1,PeenyaPoliceStation,5.6882595333333335,0,9,4,12,1054665144,3834008960,0,2.7069471310312427,False,2.793547805713256e-06
12.9879355,77.5806882,"Kumar Krupa Road, Govindram Nagpal Block, Seshadripuram, Bengaluru, Karnataka. Pin-560001 (India)",vehicle_breakdown,False,Car tyre relesed ..[PERSON],private_car,Non-corridor,Central Zone 2,ShivandaCircle,69.60687666666666,0,9,4,12,461755344,461755373,0,7.441764085868753,False,0.001336770555748658
12.90665577,77.54570637,"Subramanyapura Main Road, Veerabhadra Layout, Uttarahalli, Bengaluru, Karnataka. Pin-560061 (India)",vehicle_breakdown,False,Vehicle struck down at pothole,bmtc_bus,Non-corridor,South Zone 1,UttarahalliJunction,131.71085216666668,0,11,4,12,10081541055,1851132411,0,16.814953519359204,False,6.9645592759947995e-06
12.8696027,77.6535417,"Electronics City Flyover, Sumadhura Essenza, Basapura, Bengaluru, Karnataka. Pin-560100 (India)",vehicle_breakdown,False,Lgv offroad toward husharu on flyover nearhosaroda sir,lcv,Hosur Road,South Zone 2,NaganathapuraJunction,24.13871885,0,11,4,12,9932949312,12022638278,0,5.524398485030268,False,0.0012918034475212091
12.9677167,77.5879114,"District Office Road, Police Corner Junction, Nagartapete, Bengaluru, Karnataka. Pin-560002 (India)",vehicle_breakdown,False,ಕೃಷಿ ಭವನ,bmtc_bus,Mysore Road,Central Zone 2,PoliceCornerJunc,54.60528863333333,0,11,4,12,287793735,245615180,0,8.659305798561114,False,0.00206046679282689
13.121748,77.6112371,"Bagaluru Main Road, Bagalur Cross Junction, Kattigenahalli, Bengaluru, Karnataka. Pin-560063 (India)",vehicle_breakdown,False,Bagaluru onflyover to wards city lgv vehicle empty fuel sir traffic normal mument sir,lcv,Bellary Road 2,North Zone 2,BagalurCrossJunc,12.500674383333337,0,11,4,12,4950224618,332954394,0,0.42485491398470837,False,0.0012087951698657295
12.9610754,77.5591434,"Mysore Road, Kaniyar Colony, Chamarajpet, Bengaluru, Karnataka. Pin-560018 (India)",vehicle_breakdown,False,Traffic no problem sir side [PERSON],lcv,Mysore Road,Central Zone 2,SirsiCircle,10.35619615,0,13,4,12,249585502,10010955384,0,0.015466347284469975,False,0.0007049910529229264
12.8718258,77.6512363,"Hosur Road, Channakeshava Nagar, Singasandra, Bengaluru, Karnataka. Pin-560100 (India)",vehicle_breakdown,False,ವೆಹಿಕಲ್ ಸ್ಲೋ ಮೂಮೆಂಟ್ ಸರ್,private_bus,Hosur Road,South Zone 2,NaganathapuraJunction,162.5665779,0,1,5,12,13377866920,1472212739,0,32.69355576339258,False,0.0047985555941760325
12.9420143,77.6971725,"Outer Ring Road, SLS Serenity Apartment, Reddy Layout, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",vehicle_breakdown,False,Croma bus stop near  Tata ac vehicle off road traffic no problem sir,lcv,ORR East 1,East Zone 1,Kadubeesanahalli-ORR Junc,39.86270186666666,0,3,5,12,515736998,11891216393,0,16.734675578932816,False,0.0036806601526796173
13.030269,77.6306842,"MBT Road, HBR Layout, Bengaluru, Karnataka. Pin-560043 (India)",vehicle_breakdown,False,Stating prablam,others,Airport New South Road,North Zone 1,HennurRoad-ORR Junc,19.595001083333333,0,4,5,12,12570895063,353187823,0,6.613146308899055,False,0.010688577350377837
12.9744637,77.5780192,"Kempegowda Road, Sagar Theatre Junction, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",others,False,Gare box problem sir,unknown,Non-corridor,Central Zone 2,SagarTheatreJunc,18.232261750000003,0,5,5,12,428853846,1636820523,0,3.8436365481796066,False,0.008304960156541665
13.0935833,77.597035,"Bellary Road, Concorde Mayfair, KHB Colony, Yelahanka, Bengaluru, Karnataka. Pin-560064 (India)",vehicle_breakdown,False,Coffee day railway underpass towards airport due to starting problem traffic slow moment sir,ksrtc_bus,Bellary Road 2,North Zone 2,YelhankaCircle,8.450361483333333,0,9,5,12,12781999510,2611179356,0,6.89811635502079,False,0.0008247274038028296
12.9554605,77.5921855,"KH Road, BMTC Junction, Wilson Garden, Bengaluru, Karnataka. Pin-560027 (India)",vehicle_breakdown,False,Starting problem,bmtc_bus,Non-corridor,Central Zone 2,BMTCJunction-K H Road,87.37563088333333,0,10,5,12,1837395794,10289145754,0,11.358716966977688,False,7.608233885606149e-06
12.9163048,77.6362865,"Outer Ring Road, Sai Nandana Residency, Teachers Colony, Koramangala, Bengaluru, Karnataka. Pin-560034 (India)",vehicle_breakdown,False,,bmtc_bus,ORR East 1,South Zone 2,HSR14thMainJunc,81.59911578333335,0,11,5,12,6130764691,2110371291,0,2.354582820249139,False,0.0003013684522200337
13.0391417,77.5896083,"2nd Main Road, IAH and VB Quarters, UAS Campus, Hebbal, Bengaluru, Karnataka. Pin-560024 (India)",vehicle_breakdown,False,Fuel drain,lcv,Bellary Road 1,North Zone 2,HebbalFlyoverJunc,7.943334633333333,0,11,5,12,13052245188,13052245180,0,0.2483631358584828,False,0.00019374605749301614
13.0348604,77.5295743,"12th Main Road, Block 1, Peenya, Bengaluru, Karnataka. Pin-560058 (India)",vehicle_breakdown,False,Peenya flyover incoming peenya [LOCATION] station near lgv off road vehicles one side moving.,lcv,Tumkur Road,West Zone 1,SRS Peenya Junc,15.30609795,0,13,5,12,774662261,12794314167,0,1.2271578496108806,False,0.005276187901492038
13.0436796,77.5537056,"Outer Ring Road, Sharadamba Nagar, Muthyala Nagar, Bengaluru, Karnataka. Pin-560054 (India)",others,False,Break jam,unknown,ORR North 2,North Zone 2,BEL Circle,425.97661755,0,16,5,12,521144460,521144462,0,11.410508266141694,False,0.010147414359093191
13.0189794,77.6560546,"MBT Road, SMR Vinay Estate, Kallumantapa, Horamavu, Bengaluru, Karnataka. Pin-560043 (India)",construction,True,Ring road closed due to metro work.,unknown,ORR North 1,East Zone 2,HoramavuJunction,84.54522296666667,0,0,6,12,595305036,11900355995,0,5.945625568362699,False,1.1470281543274244e-05
12.953035,77.541695,"NH 275, Iyannashetty Layout, New Timber Yard Layout, Bengaluru, Karnataka. Pin-560026 (India)",vehicle_breakdown,False,Battery problem,ksrtc_bus,Mysore Road,West Zone 2,SatteliteBusStandJunc,7.529350916666667,0,0,6,12,11182496368,11182496366,0,1.5005443484694387,False,0.014657719589593068
13.0377031,77.5221845,"Mumbai Bengaluru Highway, Namma Metro Circle, Peenya, Bengaluru, Karnataka. Pin-560058 (India)",vehicle_breakdown,False,Car off road on ps onflyover towards parle toll traffic one side movement,private_car,Tumkur Road,West Zone 1,PeenyaPoliceStation,30.706076783333334,0,0,6,12,12638345723,12638345708,0,0.6086790115170511,False,8.414114496839558e-05
